FISCAL_YEAR,PRODUCT,CONVEYANCE,ORIGIN,COUNT_OF_LINES,SUM_OF_MSRP,duty_rate,product_complexity,hts_chapter,country_risk_score,country_avg_value,product_risk_score,conveyance_risk_score,value_per_line,log_msrp,log_lines,tariff_evasion_incentive,high_duty_product,complex_product,is_china,is_hong_kong,is_express,high_value_seizure
2020,Footwear,Commercial Vessel,Republic of the Philippines,2,2250,15.2,Medium,64,138,1315450.7536231885,544,300,1125.0,7.719129840906732,1.0986122886681098,171.0,1,0,0,0,0,0
2020,Footwear,Commercial Vessel,Taiwan,2,205920,15.2,Medium,64,88,319837.6818181818,544,300,102960.0,12.235247879073018,1.0986122886681098,15649.92,1,0,0,0,0,0
2020,Footwear,Commercial Vessel,United States Virgin Islands,1,3160,15.2,Medium,64,8,11259.625,544,300,3160.0,8.058643712215618,0.6931471805599453,480.32,1,0,0,0,0,0
2020,Footwear,Commercial Vessel,Unknown,5,1081,15.2,Medium,64,345,1934068.895652174,544,300,216.2,6.9865664594064265,1.791759469228055,32.8624,1,0,0,0,0,0
2020,Footwear,Express Consignment,Canada,11,10932,15.2,Medium,64,107,56862.40186915888,544,1448,993.8181818181819,9.299541017434485,2.4849066497880004,151.06036363636363,1,0,0,0,1,0
2020,Footwear,Express Consignment,Dominican Republic,20,27462,15.2,Medium,64,103,334914.5048543689,544,1448,1373.1,10.220594923172552,3.044522437723423,208.7112,1,0,0,0,1,0
2020,Footwear,Express Consignment,Federal Republic of Nigeria,30,24945,15.2,Medium,64,95,169082.52631578947,544,1448,831.5,10.124468767685654,3.4339872044851463,126.38799999999999,1,0,0,0,1,0
2020,Footwear,Express Consignment,Hong Kong Special Administrative Region,2975,8422887,15.2,Medium,64,284,8244237.552816901,544,1448,2831.2225210084034,15.94646332028401,7.998335395952982,430.34582319327734,1,0,0,1,1,1
2020,Footwear,Express Consignment,Islamic Republic of Afghanistan,3,17325,15.2,Medium,64,12,36838.416666666664,544,1448,5775.0,9.759963542450086,1.3862943611198906,877.8,1,0,0,0,1,0
2020,Footwear,Express Consignment,Islamic Republic of Pakistan,1,3000,15.2,Medium,64,54,227779.8148148148,544,1448,3000.0,8.006700845440367,0.6931471805599453,456.0,1,0,0,0,1,0
2020,Footwear,Express Consignment,Kingdom of Bahrain,68,49668,15.2,Medium,64,42,172736.30952380953,544,1448,730.4117647058823,10.813136275021739,4.23410650459726,111.02258823529411,1,0,0,0,1,0
2020,Footwear,Express Consignment,Kingdom of Saudi Arabia,150,157791,15.2,Medium,64,57,420723.94736842107,544,1448,1051.94,11.969032989023853,5.017279836814924,159.89488,1,0,0,0,1,0
2020,Footwear,Express Consignment,Kingdom of Sweden,1,2970,15.2,Medium,64,4,20292.5,544,1448,2970.0,7.9966538754626075,0.6931471805599453,451.44,1,0,0,0,1,0
2020,Footwear,Express Consignment,Kingdom of Thailand,7,7775,15.2,Medium,64,125,997476.0,544,1448,1110.7142857142858,8.958797346140274,2.0794415416798357,168.82857142857142,1,0,0,0,1,0
2020,Footwear,Express Consignment,Malaysia,19,12069,15.2,Medium,64,96,637294.28125,544,1448,635.2105263157895,9.398478314091577,2.995732273553991,96.55199999999999,1,0,0,0,1,0
2020,Footwear,Express Consignment,People's Republic of China,1805,4940883,15.2,Medium,64,472,14582791.302966101,544,1448,2737.331301939058,15.413054820523357,7.498869733976931,416.0743578947368,1,0,1,0,1,1
2020,Footwear,Express Consignment,Republic of Austria,1,330,15.2,Medium,64,7,32687.571428571428,544,1448,330.0,5.802118375377063,0.6931471805599453,50.16,1,0,0,0,1,0
2020,Footwear,Express Consignment,Republic of Bulgaria,1,2500,15.2,Medium,64,38,69866.1052631579,544,1448,2500.0,7.824445930877619,0.6931471805599453,380.0,1,0,0,0,1,0
2020,Footwear,Express Consignment,Republic of Cameroon,1,1990,15.2,Medium,64,24,41624.916666666664,544,1448,1990.0,7.596392304064196,0.6931471805599453,302.48,1,0,0,0,1,0
2020,Footwear,Express Consignment,Republic of Colombia,486,307661,15.2,Medium,64,105,596276.8285714285,544,1448,633.0473251028807,12.636757056771184,6.18826412308259,96.22319341563785,1,0,0,0,1,1
2020,Footwear,Express Consignment,Republic of Ghana,5,3405,15.2,Medium,64,33,56003.84848484849,544,1448,681.0,8.133293861222633,1.791759469228055,103.51199999999999,1,0,0,0,1,0
2020,Footwear,Express Consignment,Republic of India,3,970,15.2,Medium,64,86,2389196.6744186045,544,1448,323.3333333333333,6.878326468291325,1.3862943611198906,49.14666666666666,1,0,0,0,1,0
2020,Footwear,Express Consignment,Republic of Indonesia,1,1,15.2,Medium,64,28,23067.821428571428,544,1448,1.0,0.6931471805599453,0.6931471805599453,0.152,1,0,0,0,1,0
2020,Footwear,Express Consignment,Republic of Korea,3,12350,15.2,Medium,64,102,2899829.205882353,544,1448,4116.666666666667,9.421492310438014,1.3862943611198906,625.7333333333333,1,0,0,0,1,0
2020,Footwear,Express Consignment,Republic of Poland,8,6940,15.2,Medium,64,15,16403.2,544,1448,867.5,8.845201135339584,2.1972245773362196,131.86,1,0,0,0,1,0
2020,Footwear,Express Consignment,Republic of Rwanda,2,1980,15.2,Medium,64,11,7367.636363636364,544,1448,990.0,7.591357046698551,1.0986122886681098,150.48,1,0,0,0,1,0
2020,Footwear,Express Consignment,Republic of Singapore,124,122875,15.2,Medium,64,111,623126.0360360361,544,1448,990.9274193548387,11.718930995768336,4.8283137373023015,150.6209677419355,1,0,0,0,1,0
2020,Footwear,Express Consignment,Republic of Turkiye,757,2092532,15.2,Medium,64,137,1184784.781021898,544,1448,2764.243064729194,14.553885851830731,6.630683385642372,420.16494583883747,1,0,0,0,1,1
2020,Footwear,Express Consignment,Republic of the Philippines,1,950,15.2,Medium,64,138,1315450.7536231885,544,1448,950.0,6.85751406254539,0.6931471805599453,144.4,1,0,0,0,1,0
2020,Footwear,Express Consignment,Russian Federation,1,1700,15.2,Medium,64,32,27191.9375,544,1448,1700.0,7.438971592395862,0.6931471805599453,258.4,1,0,0,0,1,0
2020,Footwear,Express Consignment,Socialist Republic of Vietnam,84,262599,15.2,Medium,64,145,961935.6965517241,544,1448,3126.1785714285716,12.478387240850832,4.442651256490317,475.1791428571429,1,0,0,0,1,1
2020,Footwear,Express Consignment,Sultanate of Oman,4,11685,15.2,Medium,64,9,21061.0,544,1448,2921.25,9.366146823114383,1.6094379124341003,444.03,1,0,0,0,1,0
2020,Footwear,Express Consignment,Taiwan,234,367986,15.2,Medium,64,88,319837.6818181818,544,1448,1572.5897435897436,12.81580289044013,5.459585514144159,239.033641025641,1,0,0,0,1,1
2020,Footwear,Express Consignment,United Arab Emirates,11,43635,15.2,Medium,64,120,509279.625,544,1448,3966.818181818182,10.683637776717648,2.4849066497880004,602.9563636363636,1,0,0,0,1,0
2020,Footwear,Express Consignment,United Kingdom of Great Britain and Northern Ireland,1,975,15.2,Medium,64,86,127475.40697674418,544,1448,975.0,6.883462586413092,0.6931471805599453,148.2,1,0,0,0,1,0
2020,Footwear,Express Consignment,United Mexican States,38,141122,15.2,Medium,64,170,261079.97647058824,544,1448,3713.7368421052633,11.857387129518061,3.6635616461296463,564.488,1,0,0,0,1,0
2020,Footwear,Express Consignment,United States of America,4,24830,15.2,Medium,64,197,300035.71065989847,544,1448,6207.5,10.119848151553505,1.6094379124341003,943.54,1,0,0,0,1,0
2020,Footwear,Express Consignment,Unknown,612,870890,15.2,Medium,64,345,1934068.895652174,544,1448,1423.0228758169935,13.677272104490333,6.418364935936212,216.299477124183,1,0,0,0,1,1
2020,Footwear,Mail,Canada,1,650,15.2,Medium,64,107,56862.40186915888,544,945,650.0,6.478509642208569,0.6931471805599453,98.8,1,0,0,0,0,0
2020,Footwear,Mail,Federal Republic of Germany,2,2190,15.2,Medium,64,49,44120.28571428572,544,945,1095.0,7.692113339595466,1.0986122886681098,166.44,1,0,0,0,0,0
2020,Footwear,Mail,Hong Kong Special Administrative Region,44,56679,15.2,Medium,64,284,8244237.552816901,544,945,1288.159090909091,10.945176693804617,3.8066624897703196,195.8001818181818,1,0,0,1,0,0
2020,Footwear,Mail,Kingdom of Bahrain,2,2090,15.2,Medium,64,42,172736.30952380953,544,945,1045.0,7.645397699428633,1.0986122886681098,158.84,1,0,0,0,0,0
2020,Footwear,Mail,Kingdom of Belgium,2,900,15.2,Medium,64,8,15386.875,544,945,450.0,6.803505257608338,1.0986122886681098,68.4,1,0,0,0,0,0
2020,Footwear,Mail,Kingdom of Saudi Arabia,7,7805,15.2,Medium,64,57,420723.94736842107,544,945,1115.0,8.96264794774056,2.0794415416798357,169.48,1,0,0,0,0,0
2020,Footwear,Mail,Kingdom of the Netherlands,1,120,15.2,Medium,64,43,717691.0697674418,544,945,120.0,4.795790545596741,0.6931471805599453,18.24,1,0,0,0,0,0
2020,Footwear,Mail,People's Republic of China,1448,971395,15.2,Medium,64,472,14582791.302966101,544,945,670.8529005524862,13.786489491117134,7.278628942320682,101.9696408839779,1,0,1,0,0,1
2020,Footwear,Mail,Republic of Colombia,39,26651,15.2,Medium,64,105,596276.8285714285,544,945,683.3589743589744,10.190619473682428,3.6888794541139363,103.87056410256409,1,0,0,0,0,0
2020,Footwear,Mail,Republic of Korea,2,1340,15.2,Medium,64,102,2899829.205882353,544,945,670.0,7.201170883281678,1.0986122886681098,101.84,1,0,0,0,0,0
2020,Footwear,Mail,Republic of North Macedonia,1,900,15.2,Medium,64,7,8585.57142857143,544,945,900.0,6.803505257608338,0.6931471805599453,136.8,1,0,0,0,0,0
2020,Footwear,Mail,Republic of Poland,1,975,15.2,Medium,64,15,16403.2,544,945,975.0,6.883462586413092,0.6931471805599453,148.2,1,0,0,0,0,0
2020,Footwear,Mail,Republic of Singapore,4,1680,15.2,Medium,64,111,623126.0360360361,544,945,420.0,7.427144133408616,1.6094379124341003,63.84,1,0,0,0,0,0
2020,Footwear,Mail,Republic of Turkiye,178,210315,15.2,Medium,64,137,1184784.781021898,544,945,1181.5449438202247,12.25636644058464,5.187385805840755,179.59483146067413,1,0,0,0,0,0
2020,Footwear,Mail,Republic of the Philippines,2,661,15.2,Medium,64,138,1315450.7536231885,544,945,330.5,6.495265555937008,1.0986122886681098,50.236,1,0,0,0,0,0
2020,Footwear,Mail,Socialist Republic of Vietnam,1,10680,15.2,Medium,64,145,961935.6965517241,544,945,10680.0,9.276221741089696,0.6931471805599453,1623.36,1,0,0,0,0,0
2020,Footwear,Mail,Taiwan,17,34425,15.2,Medium,64,88,319837.6818181818,544,945,2025.0,10.446567371831451,2.8903717578961645,307.8,1,0,0,0,0,0
2020,Footwear,Mail,United Arab Emirates,2,1195,15.2,Medium,64,120,509279.625,544,945,597.5,7.086737934510577,1.0986122886681098,90.82,1,0,0,0,0,0
2020,Footwear,Mail,United Kingdom of Great Britain and Northern Ireland,1,220,15.2,Medium,64,86,127475.40697674418,544,945,220.0,5.3981627015177525,0.6931471805599453,33.44,1,0,0,0,0,0
2020,Footwear,Mail,United States of America,11,11025,15.2,Medium,64,197,300035.71065989847,544,945,1002.2727272727273,9.30801139914963,2.4849066497880004,152.34545454545454,1,0,0,0,0,0
2020,Footwear,Mail,Unknown,212,168467,15.2,Medium,64,345,1934068.895652174,544,945,794.6556603773585,12.034501099759952,5.3612921657094255,120.78766037735848,1,0,0,0,0,0
2020,Footwear,No Transportation Involved,Hong Kong Special Administrative Region,8,2245,15.2,Medium,64,284,8244237.552816901,544,372,280.625,7.716906135298388,2.1972245773362196,42.655,1,0,0,1,0,0
2020,Footwear,No Transportation Involved,Kingdom of Bahrain,1,149,15.2,Medium,64,42,172736.30952380953,544,372,149.0,5.0106352940962555,0.6931471805599453,22.647999999999996,1,0,0,0,0,0
2020,Footwear,No Transportation Involved,Kingdom of Saudi Arabia,3,3740,15.2,Medium,64,57,420723.94736842107,544,372,1246.6666666666667,8.227108234348146,1.3862943611198906,189.4933333333333,1,0,0,0,0,0
2020,Footwear,No Transportation Involved,People's Republic of China,207,15416782,15.2,Medium,64,472,14582791.302966101,544,372,74477.2077294686,16.550967279172074,5.337538079701318,11320.535574879228,1,0,1,0,0,1
2020,Footwear,No Transportation Involved,Republic of Singapore,1,299,15.2,Medium,64,111,623126.0360360361,544,372,299.0,5.703782474656201,0.6931471805599453,45.448,1,0,0,0,0,0
2020,Footwear,No Transportation Involved,Republic of the Philippines,2,7994,15.2,Medium,64,138,1315450.7536231885,544,372,3997.0,8.986571625268054,1.0986122886681098,607.544,1,0,0,0,0,0
2020,Footwear,No Transportation Involved,Socialist Republic of Vietnam,16,44157,15.2,Medium,64,145,961935.6965517241,544,372,2759.8125,10.695529390070288,2.833213344056216,419.49150000000003,1,0,0,0,0,0
2020,Footwear,No Transportation Involved,United States of America,26,1618150,15.2,Medium,64,197,300035.71065989847,544,372,62236.53846153846,14.296794697338765,3.295836866004329,9459.953846153845,1,0,0,0,0,1
2020,Footwear,No Transportation Involved,Unknown,18,59445,15.2,Medium,64,345,1934068.895652174,544,372,3302.5,10.992823616423841,2.9444389791664403,501.98,1,0,0,0,0,0
2020,Footwear,Train,People's Republic of China,2,64900,15.2,Medium,64,472,14582791.302966101,544,31,32450.0,11.080618310893968,1.0986122886681098,4932.4,1,0,1,0,0,0
2020,Golf,Commercial Air,Hong Kong Special Administrative Region,1,1499,5.7,Low,95,284,8244237.552816901,26,1047,1499.0,7.313220387090301,0.6931471805599453,85.44300000000001,0,0,0,1,0,0
2020,Golf,Express Consignment,Hong Kong Special Administrative Region,24,149466,5.7,Low,95,284,8244237.552816901,26,1448,6227.75,11.914830911661197,3.2188758248682006,354.98175000000003,0,0,0,1,1,0
2020,Golf,Express Consignment,People's Republic of China,44,389916,5.7,Low,95,472,14582791.302966101,26,1448,8861.727272727272,12.87368917494351,3.8066624897703196,505.11845454545454,0,0,1,0,1,1
2020,Golf,Express Consignment,Unknown,2,1650,5.7,Low,95,345,1934068.895652174,26,1448,825.0,7.409136443920128,1.0986122886681098,47.025,0,0,0,0,1,0
2020,Golf,Mail,People's Republic of China,57,411997,5.7,Low,95,472,14582791.302966101,26,945,7228.017543859649,12.92877377395095,4.060443010546419,411.99699999999996,0,0,1,0,0,1
2020,Golf,Mail,Unknown,2,458,5.7,Low,95,345,1934068.895652174,26,945,229.0,6.129050210060545,1.0986122886681098,13.052999999999999,0,0,0,0,0,0
2020,Golf,No Transportation Involved,People's Republic of China,1,3000,5.7,Low,95,472,14582791.302966101,26,372,3000.0,8.006700845440367,0.6931471805599453,171.0,0,0,1,0,0,0
2020,Golf,No Transportation Involved,Unknown,2,2800,5.7,Low,95,345,1934068.895652174,26,372,1400.0,7.937731775260109,1.0986122886681098,79.8,0,0,0,0,0,0
2020,Household Appliances,Commercial Air,People's Republic of China,1,1,4.5,Medium,85,472,14582791.302966101,40,1047,1.0,0.6931471805599453,0.6931471805599453,0.045,0,0,1,0,0,0
2020,Household Appliances,Commercial Truck,People's Republic of China,3,7477,4.5,Medium,85,472,14582791.302966101,40,147,2492.3333333333335,8.91972065553706,1.3862943611198906,112.155,0,0,1,0,0,0
2020,Household Appliances,Commercial Vessel,Hong Kong Special Administrative Region,1,41011,4.5,Medium,85,284,8244237.552816901,40,300,41011.0,10.621619985789982,0.6931471805599453,1845.495,0,0,0,1,0,0
2020,Household Appliances,Commercial Vessel,Kingdom of Thailand,1,785055,4.5,Medium,85,125,997476.0,40,300,785055.0,13.57351033179976,0.6931471805599453,35327.475,0,0,0,0,0,1
2020,Household Appliances,Commercial Vessel,People's Republic of China,22,1074724,4.5,Medium,85,472,14582791.302966101,40,300,48851.09090909091,13.887575372864442,3.1354942159291497,2198.2990909090913,0,0,1,0,0,1
2020,Household Appliances,Express Consignment,People's Republic of China,5,3212,4.5,Medium,85,472,14582791.302966101,40,1448,642.4,8.074960359115858,1.791759469228055,28.907999999999998,0,0,1,0,1,0
2020,Household Appliances,Mail,Hong Kong Special Administrative Region,1,130,4.5,Medium,85,284,8244237.552816901,40,945,130.0,4.875197323201151,0.6931471805599453,5.85,0,0,0,1,0,0
2020,Household Appliances,Mail,People's Republic of China,1,3000,4.5,Medium,85,472,14582791.302966101,40,945,3000.0,8.006700845440367,0.6931471805599453,135.0,0,0,1,0,0,0
2020,Household Appliances,Train,People's Republic of China,2,104979,4.5,Medium,85,472,14582791.302966101,40,31,52489.5,11.56152513480629,1.0986122886681098,2362.0275,0,0,1,0,0,0
2020,Jewelry,Auto,United Mexican States,105,74206,5.5,High,71,170,261079.97647058824,359,143,706.7238095238096,11.21461376432841,4.663439094112067,38.86980952380953,0,1,0,0,0,0
2020,Jewelry,Commercial Air,Hong Kong Special Administrative Region,114,4194003,5.5,High,71,284,8244237.552816901,359,1047,36789.5,15.24916644418699,4.74493212836325,2023.4225,0,1,0,1,0,1
2020,Jewelry,Commercial Air,Kingdom of Bahrain,1,17500,5.5,High,71,42,172736.30952380953,359,1047,17500.0,9.770013301136158,0.6931471805599453,962.5,0,1,0,0,0,0
2020,Jewelry,Commercial Air,People's Republic of China,105,9140612,5.5,High,71,472,14582791.302966101,359,1047,87053.44761904761,16.028238009015084,4.663439094112067,4787.939619047618,0,1,1,0,0,1
2020,Jewelry,Commercial Air,Republic of Azerbaijan,20,56212,5.5,High,71,12,12557.916666666666,359,1047,2810.6,10.936903325858172,3.044522437723423,154.583,0,1,0,0,0,0
2020,Jewelry,Commercial Air,Republic of Colombia,2,166150,5.5,High,71,105,596276.8285714285,359,1047,83075.0,12.020652292422467,1.0986122886681098,4569.125,0,1,0,0,0,0
2020,Jewelry,Commercial Air,Republic of Korea,1,664,5.5,High,71,102,2899829.205882353,359,1047,664.0,6.499787040655854,0.6931471805599453,36.52,0,1,0,0,0,0
2020,Jewelry,Commercial Air,Republic of Singapore,1,30000,5.5,High,71,111,623126.0360360361,359,1047,30000.0,10.308985993422082,0.6931471805599453,1650.0,0,1,0,0,0,0
2020,Jewelry,Commercial Air,Republic of Turkiye,4,61120,5.5,High,71,137,1184784.781021898,359,1047,15280.0,11.020610784963102,1.6094379124341003,840.4,0,1,0,0,0,0
2020,Jewelry,Commercial Air,Republic of the Philippines,1,135,5.5,High,71,138,1315450.7536231885,359,1047,135.0,4.912654885736052,0.6931471805599453,7.425,0,1,0,0,0,0
2020,Jewelry,Commercial Air,Sint Maarten,6,2006100,5.5,High,71,1,2006100.0,359,1047,334350.0,14.511703595189692,1.9459101490553132,18389.25,0,1,0,0,0,1
2020,Jewelry,Commercial Air,Socialist Republic of Vietnam,4,18419,5.5,High,71,145,961935.6965517241,359,1047,4604.75,9.821192309809298,1.6094379124341003,253.26125,0,1,0,0,0,0
2020,Jewelry,Commercial Air,United Arab Emirates,8,32727,5.5,High,71,120,509279.625,359,1047,4090.875,10.395986259609234,2.1972245773362196,224.998125,0,1,0,0,0,0
2020,Jewelry,Commercial Air,United Mexican States,1,790,5.5,High,71,170,261079.97647058824,359,1047,790.0,6.673297967767654,0.6931471805599453,43.45,0,1,0,0,0,0
2020,Jewelry,Commercial Air,United States of America,2,7938,5.5,High,71,197,300035.71065989847,359,1047,3969.0,8.979542601725113,1.0986122886681098,218.295,0,1,0,0,0,0
2020,Jewelry,Commercial Air,Unknown,16,190440,5.5,High,71,345,1934068.895652174,359,1047,11902.5,12.157097714292359,2.833213344056216,654.6375,0,1,0,0,0,0
2020,Jewelry,Commercial Truck,Canada,3,32950,5.5,High,71,107,56862.40186915888,359,147,10983.333333333334,10.402776888483789,1.3862943611198906,604.0833333333334,0,1,0,0,0,0
2020,Jewelry,Commercial Truck,People's Republic of China,3,71642,5.5,High,71,472,14582791.302966101,359,147,23880.666666666668,11.179450731344772,1.3862943611198906,1313.436666666667,0,1,1,0,0,0
2020,Jewelry,Commercial Truck,Unknown,1,780,5.5,High,71,345,1934068.895652174,359,147,780.0,6.660575149839686,0.6931471805599453,42.9,0,1,0,0,0,0
2020,Jewelry,Commercial Vessel,People's Republic of China,3,8993,5.5,High,71,472,14582791.302966101,359,300,2997.6666666666665,9.104312967330653,1.3862943611198906,164.87166666666664,0,1,1,0,0,0
2020,Jewelry,Express Consignment,Hong Kong Special Administrative Region,1889,48010083,5.5,High,71,284,8244237.552816901,359,1448,25415.60772895712,17.686921630141086,7.5443321080536885,1397.8584250926415,0,1,0,1,1,1
2020,Jewelry,Express Consignment,Islamic Republic of Pakistan,8,27444,5.5,High,71,54,227779.8148148148,359,1448,3430.5,10.21993928098399,2.1972245773362196,188.6775,0,1,0,0,1,0
2020,Jewelry,Express Consignment,Kingdom of Bahrain,19,258351,5.5,High,71,42,172736.30952380953,359,1448,13597.421052631578,12.462078275121403,2.995732273553991,747.8581578947368,0,1,0,0,1,1
2020,Jewelry,Express Consignment,Kingdom of Saudi Arabia,55,200941,5.5,High,71,57,420723.94736842107,359,1448,3653.4727272727273,12.210771588186638,4.02535169073515,200.94099999999997,0,1,0,0,1,0
2020,Jewelry,Express Consignment,Kingdom of Thailand,115,2775194,5.5,High,71,125,997476.0,359,1448,24132.121739130434,14.836231572964103,4.7535901911063645,1327.266695652174,0,1,0,0,1,1
2020,Jewelry,Express Consignment,People's Republic of China,1450,41347682,5.5,High,71,472,14582791.302966101,359,1448,28515.64275862069,17.537526944006704,7.280008252884188,1568.3603517241377,0,1,1,0,1,1
2020,Jewelry,Express Consignment,Republic of Colombia,7,2999640,5.5,High,71,105,596276.8285714285,359,1448,428520.0,14.91400317280509,2.0794415416798357,23568.6,0,1,0,0,1,1
2020,Jewelry,Express Consignment,Republic of Ecuador,12,595335,5.5,High,71,33,106683.54545454546,359,1448,49611.25,13.296881231023754,2.5649493574615367,2728.61875,0,1,0,0,1,1
2020,Jewelry,Express Consignment,Republic of Ghana,1,32500,5.5,High,71,33,56003.84848484849,359,1448,32500.0,10.389026137075234,0.6931471805599453,1787.5,0,1,0,0,1,0
2020,Jewelry,Express Consignment,Republic of Singapore,24,431138,5.5,High,71,111,623126.0360360361,359,1448,17964.083333333332,12.974185822892531,3.2188758248682006,988.0245833333333,0,1,0,0,1,1
2020,Jewelry,Express Consignment,Republic of Turkiye,29,262400,5.5,High,71,137,1184784.781021898,359,1448,9048.275862068966,12.47762914702042,3.4011973816621555,497.65517241379314,0,1,0,0,1,1
2020,Jewelry,Express Consignment,Republic of the Philippines,1,2380,5.5,High,71,138,1315450.7536231885,359,1448,2380.0,7.7752758464868625,0.6931471805599453,130.9,0,1,0,0,1,0
2020,Jewelry,Express Consignment,Socialist Republic of Vietnam,25,446585,5.5,High,71,145,961935.6965517241,359,1448,17863.4,13.009387269934454,3.258096538021482,982.4870000000001,0,1,0,0,1,1
2020,Jewelry,Express Consignment,Sultanate of Oman,10,67815,5.5,High,71,9,21061.0,359,1448,6781.5,11.124553434288242,2.3978952727983707,372.9825,0,1,0,0,1,0
2020,Jewelry,Express Consignment,Taiwan,33,113655,5.5,High,71,88,319837.6818181818,359,1448,3444.090909090909,11.640931621551912,3.5263605246161616,189.425,0,1,0,0,1,0
2020,Jewelry,Express Consignment,United Arab Emirates,1,20400,5.5,High,71,120,509279.625,359,1448,20400.0,9.923339198238729,0.6931471805599453,1122.0,0,1,0,0,1,0
2020,Jewelry,Express Consignment,United Mexican States,3,14695,5.5,High,71,170,261079.97647058824,359,1448,4898.333333333333,9.595330626894961,1.3862943611198906,269.4083333333333,0,1,0,0,1,0
2020,Jewelry,Express Consignment,United States of America,1,150,5.5,High,71,197,300035.71065989847,359,1448,150.0,5.017279836814924,0.6931471805599453,8.25,0,1,0,0,1,0
2020,Jewelry,Express Consignment,Unknown,194,3890855,5.5,High,71,345,1934068.895652174,359,1448,20055.953608247422,15.17413974280075,5.272999558563747,1103.0774484536082,0,1,0,0,1,1
2020,Jewelry,Mail,Canada,3,31725,5.5,High,71,107,56862.40186915888,359,945,10575.0,10.3648918129684,1.3862943611198906,581.625,0,1,0,0,0,0
2020,Jewelry,Mail,Federal Republic of Nigeria,5,500,5.5,High,71,95,169082.52631578947,359,945,100.0,6.2166061010848646,1.791759469228055,5.5,0,1,0,0,0,0
2020,Jewelry,Mail,Hong Kong Special Administrative Region,188,3384102,5.5,High,71,284,8244237.552816901,359,945,18000.542553191488,15.03459943659729,5.241747015059643,990.0298404255319,0,1,0,1,0,1
2020,Jewelry,Mail,Kingdom of Thailand,20,14301,5.5,High,71,125,997476.0,359,945,715.05,9.568154666608342,3.044522437723423,39.327749999999995,0,1,0,0,0,0
2020,Jewelry,Mail,Lao People's Democratic Republic,1,550,5.5,High,71,31,205761.09677419355,359,945,550.0,6.311734809152915,0.6931471805599453,30.25,0,1,0,0,0,0
2020,Jewelry,Mail,People's Republic of China,599,24986819,5.5,High,71,472,14582791.302966101,359,945,41714.22203672788,17.033859043813692,6.396929655216146,2294.2822120200335,0,1,1,0,0,1
2020,Jewelry,Mail,Republic of Singapore,7,3740,5.5,High,71,111,623126.0360360361,359,945,534.2857142857143,8.227108234348146,2.0794415416798357,29.38571428571429,0,1,0,0,0,0
2020,Jewelry,Mail,Republic of Turkiye,2,12775,5.5,High,71,137,1184784.781021898,359,945,6387.5,9.455323689894849,1.0986122886681098,351.3125,0,1,0,0,0,0
2020,Jewelry,Mail,Republic of the Philippines,1,50000,5.5,High,71,138,1315450.7536231885,359,945,50000.0,10.819798284210286,0.6931471805599453,2750.0,0,1,0,0,0,0
2020,Jewelry,Mail,Socialist Republic of Vietnam,1,280,5.5,High,71,145,961935.6965517241,359,945,280.0,5.638354669333745,0.6931471805599453,15.4,0,1,0,0,0,0
2020,Jewelry,Mail,State of Qatar,1,4050,5.5,High,71,12,25340.833333333332,359,945,4050.0,8.30671904320269,0.6931471805599453,222.75,0,1,0,0,0,0
2020,Jewelry,Mail,Taiwan,9,16350,5.5,High,71,88,319837.6818181818,359,945,1816.6666666666667,9.702044336534586,2.302585092994046,99.91666666666669,0,1,0,0,0,0
2020,Jewelry,Mail,Territory of Guam,32,52065,5.5,High,71,2,26033.0,359,945,1627.03125,10.860267423540328,3.4965075614664802,89.48671875,0,1,0,0,0,0
2020,Jewelry,Mail,United Arab Emirates,5,21815,5.5,High,71,120,509279.625,359,945,4363.0,9.990398924525424,1.791759469228055,239.965,0,1,0,0,0,0
2020,Jewelry,Mail,United Kingdom of Great Britain and Northern Ireland,2,13050,5.5,High,71,86,127475.40697674418,359,945,6525.0,9.476620038167528,1.0986122886681098,358.875,0,1,0,0,0,0
2020,Jewelry,Mail,United States of America,4,95475,5.5,High,71,197,300035.71065989847,359,945,23868.75,11.466630185984926,1.6094379124341003,1312.78125,0,1,0,0,0,0
2020,Jewelry,Mail,Unknown,71,1248005,5.5,High,71,345,1934068.895652174,359,945,17577.535211267605,14.03705763559226,4.276666119016055,966.7644366197184,0,1,0,0,0,1
2020,Jewelry,No Transportation Involved,Democratic People's Republic of Korea,17,1400000,5.5,High,71,5,491467.2,359,372,82352.94117647059,14.151983508870947,2.8903717578961645,4529.411764705883,0,1,0,0,0,1
2020,Jewelry,No Transportation Involved,Hong Kong Special Administrative Region,4,9900,5.5,High,71,284,8244237.552816901,359,372,2475.0,9.200391041122515,1.6094379124341003,136.125,0,1,0,1,0,0
2020,Jewelry,No Transportation Involved,People's Republic of China,191,33269628,5.5,High,71,472,14582791.302966101,359,372,174186.5340314136,17.32015549674523,5.2574953720277815,9580.259371727749,0,1,1,0,0,1
2020,Jewelry,No Transportation Involved,Socialist Republic of Vietnam,1,10000,5.5,High,71,145,961935.6965517241,359,372,10000.0,9.210440366976517,0.6931471805599453,550.0,0,1,0,0,0,0
2020,Jewelry,No Transportation Involved,United States of America,8,1201122,5.5,High,71,197,300035.71065989847,359,372,150140.25,13.998767510472552,2.1972245773362196,8257.71375,0,1,0,0,0,1
2020,Jewelry,No Transportation Involved,Unknown,16,449071,5.5,High,71,345,1934068.895652174,359,372,28066.9375,13.014938510216126,2.833213344056216,1543.6815625,0,1,0,0,0,1
